analyst_model,corpus,arm,country,period,theta,theta_star,coup_success,n_senders_shown,jf_true_shown,n_join_true_shown,fall_est,join_pct_est,n_sender_parsed,n_sender_imputed_p,sender_accuracy,n_top5_join_true,parse_ok_fall,parse_ok_join_pct,api_error
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,17,1.3232987521158015,0.5,False,21,0.0,0,20.0,19.0,21,0,0.8095238095238095,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,19,-0.9575477351814627,0.5,True,25,1.0,25,90.0,92.0,25,0,0.92,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,20,0.9142081044434013,0.5,False,25,0.0,0,45.0,36.0,25,0,0.64,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,21,1.1107591088737003,0.5,False,24,0.0,0,30.0,38.0,24,0,0.625,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,25,-1.7731534815382262,0.5,True,25,1.0,25,80.0,84.0,25,0,0.84,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,27,1.825339850615107,0.5,False,25,0.0,0,15.0,28.0,25,0,0.76,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,28,1.0215121308315422,0.5,False,20,0.0,0,40.0,50.0,20,0,0.5,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,30,2.0824125885080784,0.5,False,22,0.0,0,30.0,27.0,22,0,0.7272727272727273,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,32,-1.3403874126524813,0.5,True,25,0.96,24,85.0,72.0,25,0,0.76,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,34,1.3643238035776122,0.5,False,25,0.0,0,25.0,20.0,25,0,0.8,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,37,2.035517246634966,0.5,False,25,0.0,0,15.0,12.0,25,0,0.88,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,41,-0.7633835547494222,0.5,True,25,0.96,24,85.0,88.0,25,0,0.84,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,44,0.7212318143017875,0.5,False,25,0.16,4,55.0,56.0,25,0,0.6,3,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,2,49,-0.32551748673213143,0.5,True,25,1.0,25,90.0,72.0,25,0,0.72,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,5,-0.5792967882495909,0.5,True,22,0.8636363636363636,19,70.0,77.0,22,0,0.6363636363636364,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,10,-0.4152459341694415,0.5,True,23,0.5652173913043478,13,65.0,42.0,23,0,0.6956521739130435,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,16,0.701625929228615,0.5,False,24,0.0,0,15.0,8.0,24,0,0.9166666666666666,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,25,0.1904934972645524,0.5,False,24,0.0,0,25.0,42.0,24,0,0.5833333333333334,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,31,-2.1441670807986255,0.5,True,25,1.0,25,80.0,84.0,25,0,0.84,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,38,-1.4889472868287064,0.5,True,25,1.0,25,85.0,89.0,25,0,1.0,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,42,0.6417407923813057,0.5,False,24,0.0,0,15.0,10.0,24,0,0.9583333333333334,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,46,-0.7056649662989343,0.5,True,25,0.88,22,80.0,80.0,25,0,0.84,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,3,49,-0.7290745189225067,0.5,True,24,0.9166666666666666,22,80.0,71.0,24,0,0.7916666666666666,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,2,0.4226476003682104,0.5,False,25,0.4,10,65.0,28.0,25,0,0.8,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,3,-0.9288259850693965,0.5,True,25,0.96,24,85.0,59.0,25,0,0.48,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,7,-0.2240495282482836,0.5,True,24,0.9583333333333334,23,85.0,79.0,24,0,0.8333333333333334,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,10,-0.023114228700863826,0.5,True,24,0.7916666666666666,19,75.0,54.0,24,0,0.6666666666666666,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,11,0.2952434741670339,0.5,True,24,0.4583333333333333,11,70.0,46.0,24,0,0.9166666666666666,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,12,1.1641420092607864,0.5,False,25,0.0,0,30.0,28.0,25,0,0.72,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,13,-1.2981974443659685,0.5,True,24,1.0,24,95.0,100.0,24,0,1.0,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,14,-0.1745787736626335,0.5,True,25,0.76,19,80.0,61.0,25,0,0.72,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,19,0.48877417553730773,0.5,False,25,0.04,1,30.0,24.0,25,0,0.8,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,20,1.2509102589714616,0.5,False,23,0.0,0,25.0,22.0,23,0,0.782608695652174,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,27,0.49547089364662705,0.5,False,25,0.04,1,15.0,4.0,25,0,1.0,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,28,0.559962199705418,0.5,False,25,0.08,2,45.0,44.0,25,0,0.64,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,42,-0.35771847753113584,0.5,True,24,0.875,21,65.0,58.0,24,0,0.7083333333333334,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,47,1.2170235956003146,0.5,False,25,0.0,0,25.0,20.0,25,0,0.8,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,4,48,0.0908356766676737,0.5,True,25,0.56,14,70.0,60.0,25,0,0.8,2,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,1,-0.10084696085104472,0.5,True,23,0.8695652173913043,20,75.0,83.0,23,0,0.8695652173913043,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,2,1.5580717747283643,0.5,False,25,0.0,0,10.0,8.0,25,0,0.92,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,3,2.110563823106477,0.5,False,24,0.0,0,15.0,8.0,24,0,0.9166666666666666,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,5,1.3072194557422407,0.5,False,25,0.0,0,15.0,16.0,25,0,0.84,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,10,-0.1504808840362103,0.5,True,25,0.76,19,65.0,52.0,25,0,0.68,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,13,0.418234772896538,0.5,False,24,0.041666666666666664,1,45.0,46.0,24,0,0.5,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,15,-0.23370361150236602,0.5,True,23,0.9565217391304348,22,80.0,74.0,23,0,0.782608695652174,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,19,-0.059852358808790196,0.5,True,21,0.7142857142857143,15,75.0,86.0,21,0,0.8571428571428571,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,26,0.7382557569234605,0.5,False,24,0.0,0,20.0,13.0,24,0,0.875,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,27,0.8120516257756292,0.5,False,25,0.0,0,30.0,24.0,25,0,0.76,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,29,-0.6589027755612061,0.5,True,24,1.0,24,85.0,88.0,24,0,0.875,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,36,0.6910599137220369,0.5,False,25,0.04,1,35.0,32.0,25,0,0.72,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,5,40,-0.020688606147564542,0.5,True,25,0.6,15,45.0,28.0,25,0,0.68,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,1,1.4656113346104158,0.5,False,23,0.0,0,25.0,17.0,23,0,0.8260869565217391,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,3,-1.1097853967719007,0.5,True,24,0.9583333333333334,23,90.0,96.0,24,0,0.9166666666666666,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,5,-0.2697594372110288,0.5,True,25,0.6,15,75.0,60.0,25,0,0.6,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,7,-1.931471335070416,0.5,True,24,1.0,24,95.0,100.0,24,0,1.0,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,8,-0.4206713065272364,0.5,True,23,0.8260869565217391,19,65.0,57.0,23,0,0.6521739130434783,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,9,-0.24218397485109688,0.5,True,24,0.4583333333333333,11,60.0,38.0,24,0,0.5833333333333334,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,12,0.40081007697251214,0.5,False,25,0.0,0,40.0,40.0,25,0,0.6,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,13,0.950442499912048,0.5,False,23,0.0,0,15.0,26.0,23,0,0.7391304347826086,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,19,-0.04023430610074888,0.5,True,23,0.34782608695652173,8,55.0,52.0,23,0,0.7391304347826086,3,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,21,0.3977302686352774,0.5,False,24,0.0,0,35.0,29.0,24,0,0.7083333333333334,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,28,1.3174126638585848,0.5,False,25,0.0,0,15.0,4.0,25,0,0.96,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,29,0.9601921782003368,0.5,False,24,0.0,0,20.0,21.0,24,0,0.7916666666666666,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,41,-1.2536436060629899,0.5,True,25,0.96,24,85.0,88.0,25,0,0.84,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,43,0.9718887072721925,0.5,False,25,0.0,0,15.0,8.0,25,0,0.92,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,44,-2.0240479725206293,0.5,True,25,0.96,24,90.0,85.0,25,0,0.92,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,6,49,0.09795540140180033,0.5,False,23,0.08695652173913043,2,35.0,30.0,23,0,0.6956521739130435,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,4,0.2000217664595827,0.5,False,25,0.0,0,35.0,36.0,25,0,0.64,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,9,0.46834432757851746,0.5,False,25,0.0,0,5.0,0.0,25,0,1.0,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,11,-1.1519747213213098,0.5,True,25,1.0,25,85.0,92.0,25,0,0.92,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,14,-0.7526144891557325,0.5,True,25,0.92,23,70.0,60.0,25,0,0.6,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,15,-1.476088567512342,0.5,True,24,1.0,24,90.0,75.0,24,0,0.75,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,16,-1.1883576148737443,0.5,True,25,1.0,25,80.0,64.0,25,0,0.64,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,18,-0.7413325743259457,0.5,True,24,0.9166666666666666,22,85.0,75.0,24,0,0.6666666666666666,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,22,-1.2439560610979195,0.5,True,23,1.0,23,90.0,91.0,23,0,0.9130434782608695,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,24,0.30812423442611425,0.5,False,24,0.0,0,20.0,17.0,24,0,0.8333333333333334,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,25,-1.3072513093185745,0.5,True,24,1.0,24,90.0,88.0,24,0,0.875,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,29,0.9964755323675872,0.5,False,24,0.0,0,5.0,0.0,24,0,1.0,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,30,-0.03773672303000669,0.5,True,25,0.08,2,60.0,40.0,25,0,0.6,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,31,-0.34299579581083484,0.5,True,24,0.5,12,40.0,17.0,24,0,0.5833333333333334,3,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,32,-0.6678466040988508,0.5,True,22,0.8181818181818182,18,50.0,50.0,22,0,0.5454545454545454,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,36,-1.2995511655672702,0.5,True,24,0.9166666666666666,22,80.0,96.0,24,0,0.875,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,39,0.26557189205220355,0.5,False,25,0.0,0,15.0,12.0,25,0,0.88,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,41,-0.4411122530486368,0.5,True,25,0.6,15,60.0,57.0,25,0,0.64,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,7,46,-0.5344223446825542,0.5,True,25,0.88,22,80.0,76.0,25,0,0.8,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,1,-0.4583179603724244,0.5,True,25,1.0,25,75.0,48.0,25,0,0.48,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,7,-1.2499300914328872,0.5,True,23,1.0,23,90.0,96.0,23,0,0.9565217391304348,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,8,0.04801266279967878,0.5,True,25,0.4,10,40.0,36.0,25,0,0.8,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,12,-0.06070342541714269,0.5,True,25,0.72,18,70.0,48.0,25,0,0.76,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,14,0.9184884945295685,0.5,False,24,0.0,0,10.0,0.0,24,0,1.0,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,17,0.18571177321764426,0.5,True,25,0.36,9,50.0,16.0,25,0,0.48,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,21,-0.028879370037600105,0.5,True,25,0.64,16,75.0,64.0,25,0,0.68,3,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,27,1.3406705878247644,0.5,False,25,0.0,0,25.0,24.0,25,0,0.76,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,34,1.117664477116863,0.5,False,25,0.0,0,20.0,24.0,25,0,0.76,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,38,-0.42319782551808693,0.5,True,25,0.96,24,75.0,80.0,25,0,0.76,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,40,-0.29149011739265995,0.5,True,25,0.88,22,85.0,76.0,25,0,0.8,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,42,-0.25178831573635885,0.5,True,25,0.88,22,85.0,84.0,25,0,0.88,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,47,0.16641936695780446,0.5,True,25,0.64,16,45.0,48.0,25,0,0.6,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,8,49,0.7793871877743668,0.5,False,24,0.041666666666666664,1,35.0,33.0,24,0,0.7083333333333334,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,5,1.4053069911906817,0.5,False,24,0.0,0,20.0,17.0,24,0,0.8333333333333334,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,6,-1.145940873122229,0.5,True,23,1.0,23,90.0,100.0,23,0,1.0,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,13,-1.4222976135283831,0.5,True,23,1.0,23,85.0,70.0,23,0,0.6956521739130435,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,16,0.6255868892392404,0.5,False,25,0.0,0,25.0,16.0,25,0,0.84,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,17,1.5209593916345718,0.5,False,25,0.0,0,10.0,12.0,25,0,0.88,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,18,-0.36255557832680807,0.5,True,24,0.8333333333333334,20,65.0,54.0,24,0,0.625,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,21,-0.2227704956233143,0.5,True,25,0.96,24,80.0,64.0,25,0,0.6,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,22,1.4499230965012095,0.5,False,25,0.0,0,20.0,28.0,25,0,0.72,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,25,-1.1439001147514898,0.5,True,25,1.0,25,90.0,92.0,25,0,0.92,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,31,1.26459394549793,0.5,False,25,0.0,0,20.0,16.0,25,0,0.84,0,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,32,0.23760404667781349,0.5,False,25,0.12,3,70.0,72.0,25,0,0.4,1,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,35,-0.08026005418880072,0.5,True,24,0.5,12,70.0,79.0,24,0,0.5416666666666666,4,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,36,-1.0334868366810606,0.5,True,24,0.9583333333333334,23,85.0,79.0,24,0,0.8333333333333334,5,True,True,False
deepseek/deepseek-v4-flash-20260423,nested,baseline,9,43,0.35890537503505404,0.5,False,24,0.125,3,45.0,46.0,24,0,0.6666666666666666,2,True,True,False
