analyst_model,corpus,arm,country,period,theta,theta_star,coup_success,n_senders_shown,jf_true_shown,n_join_true_shown,fall_est,join_pct_est,n_sender_parsed,n_sender_imputed_p,sender_accuracy,n_top5_join_true,parse_ok_fall,parse_ok_join_pct,api_error
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,18,-0.6303725204183697,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,19,0.05544048503644988,,,10,1.0,10,65.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,20,-1.1864534004244258,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,21,0.7665489665938894,,,10,0.1,1,40.0,30.0,10,0,0.6,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,22,-0.7329141684791195,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,23,-0.15722581090196172,,,10,0.9,9,80.0,50.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,24,-0.6371044851873062,,,10,1.0,10,85.0,70.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,25,-0.04041413825513096,,,10,1.0,10,80.0,60.0,10,0,0.5,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,26,-0.9890538197976713,,,10,1.0,10,95.0,80.0,10,0,1.0,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,27,0.5816696754244333,,,10,0.9,9,40.0,0.0,10,0,0.1,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,28,-0.890366807852594,,,10,1.0,10,95.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,29,1.669007613092012,,,10,0.1,1,40.0,40.0,10,0,0.5,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,30,0.35409498990250415,,,10,0.4,4,40.0,50.0,10,0,0.8,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,31,-0.4893100574360898,,,10,1.0,10,80.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,32,0.18591099743605066,,,10,0.8,8,60.0,50.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,33,-1.6581229231135635,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,34,0.7766748194356448,,,10,0.4,4,40.0,50.0,10,0,0.8,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,35,-0.03821176548720445,,,10,1.0,10,70.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,36,-0.9788016233777563,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,37,0.9806922701754881,,,10,0.2,2,20.0,40.0,10,0,0.4,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,38,-0.21981793497195978,,,10,1.0,10,70.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,39,2.598450726571504,,,10,0.1,1,5.0,0.0,10,0,0.9,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,40,-0.30633715523982363,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,41,1.5176399864882117,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,42,2.934606721085606,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,43,0.42441481392299485,,,10,0.7,7,40.0,50.0,10,0,0.6,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,44,-1.0799093163030338,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,45,0.1354710564492652,,,10,1.0,10,70.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,46,-1.4365013526921677,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,47,1.6949300786712918,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,48,-1.1158848549975755,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,49,-0.2454781341160156,,,10,1.0,10,80.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,50,0.17265676595798843,,,10,1.0,10,65.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,51,0.8415075022559783,,,10,0.0,0,30.0,40.0,10,0,0.5,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,52,-0.6928505154104482,,,10,1.0,10,80.0,70.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,53,-0.23328500870485325,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,54,-0.5137524690174761,,,10,1.0,10,80.0,80.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,55,-0.23931265005544383,,,10,1.0,10,80.0,50.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,56,-0.012359834396969305,,,10,1.0,10,60.0,50.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,57,-1.4559088923555707,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,58,0.8311887457283216,,,10,0.3,3,40.0,40.0,10,0,0.7,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,59,1.548906146263003,,,10,0.1,1,5.0,20.0,10,0,0.8,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,60,-0.9302458472532701,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,61,-0.11277686801457404,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,62,-0.7863943984657864,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,63,0.5234988021724725,,,10,0.8,8,65.0,80.0,10,0,0.9,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,64,0.007652318321197948,,,10,0.7,7,65.0,60.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,65,1.1419900063537534,,,10,0.3,3,40.0,50.0,10,0,0.6,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,66,-0.9846090070344047,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,67,0.9135111889347407,,,10,0.4,4,40.0,50.0,10,0,0.6,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,68,0.9732435413931473,,,10,0.1,1,40.0,50.0,10,0,0.4,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,69,-0.11232159755447707,,,10,1.0,10,60.0,50.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,70,1.9659821500701493,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,71,0.524429033408306,,,10,0.6,6,40.0,20.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,72,-0.008504278587512182,,,10,1.0,10,70.0,50.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,73,0.5654127756399939,,,10,0.5,5,40.0,50.0,10,0,0.7,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,74,1.2476314455496071,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,75,0.020901016713586296,,,10,0.9,9,65.0,60.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,76,0.6623687117718173,,,10,0.2,2,40.0,50.0,10,0,0.6,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,77,-1.4860254082923234,,,10,1.0,10,95.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,78,-0.4322670984426555,,,10,1.0,10,80.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,79,0.37725003398131873,,,10,0.8,8,65.0,80.0,10,0,1.0,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,80,-0.7895421366461576,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,81,0.1559240935114388,,,10,0.8,8,40.0,50.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,82,0.6959724869922712,,,10,0.1,1,20.0,30.0,10,0,0.5,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,83,1.4353364628373533,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,84,-0.2794482721471065,,,10,1.0,10,80.0,70.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,85,0.01930092139472961,,,10,0.9,9,65.0,50.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,86,0.4723434439518095,,,10,0.5,5,40.0,30.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,87,1.965010196542843,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,88,1.2812022855799403,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,89,-1.4349229877572545,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,90,2.427059261424761,,,10,0.0,0,20.0,20.0,10,0,0.7,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,91,-0.21902580822794715,,,10,1.0,10,80.0,70.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,92,-0.3270459792363928,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,93,0.39112845585128225,,,10,0.7,7,40.0,50.0,10,0,0.7,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,94,1.2299633099113159,,,10,0.0,0,20.0,30.0,10,0,0.7,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,95,-0.9897007133452125,,,10,1.0,10,85.0,70.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,96,-0.13252487005773259,,,10,1.0,10,70.0,60.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,97,-0.3683771428780343,,,10,1.0,10,80.0,100.0,10,0,1.0,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,98,1.4726122121259162,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,99,-0.39813235675592706,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,100,-0.3585937221747649,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,101,-0.46572909484846875,,,10,1.0,10,75.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,102,-0.20787623507717007,,,10,1.0,10,80.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,103,-0.12273663086510317,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,104,-0.6461450735670069,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,105,2.3588995313681203,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,106,-0.6839435511196228,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,107,-1.1073450009056498,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,108,-1.1036588127756033,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,109,-0.632582090924025,,,10,1.0,10,80.0,70.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,110,1.7181470213879255,,,10,0.1,1,20.0,0.0,10,0,0.9,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,111,0.24169610450837392,,,10,0.7,7,65.0,60.0,10,0,1.0,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,112,0.9137544767679171,,,10,0.0,0,20.0,20.0,10,0,0.6,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,113,-1.3089353578143874,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,114,0.019359846471819098,,,10,1.0,10,70.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,115,0.21135487474435913,,,10,1.0,10,70.0,60.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,116,-0.8206557126416041,,,10,1.0,10,80.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,117,0.40997739196527033,,,10,0.7,7,60.0,50.0,10,0,0.8,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,118,-1.1241156759912156,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,119,-0.9630535454087078,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,120,0.21292016733021307,,,10,0.9,9,65.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,121,0.501596714986451,,,10,0.8,8,60.0,70.0,10,0,0.6,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,122,1.0575530874594632,,,10,0.0,0,20.0,20.0,10,0,0.9,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,123,1.5152513453232435,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,124,0.7525370157979525,,,10,0.1,1,40.0,40.0,10,0,0.6,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,125,0.6604748915851631,,,10,0.3,3,30.0,20.0,10,0,0.7,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,126,0.7299837902839548,,,10,0.4,4,40.0,30.0,10,0,0.5,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,127,0.838046047586716,,,10,0.4,4,40.0,50.0,10,0,0.7,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,128,0.9773824284001948,,,10,0.3,3,20.0,30.0,10,0,0.7,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,129,-0.48904033255790247,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,130,0.7034863739877666,,,9,0.2222222222222222,2,20.0,33.0,9,0,0.6666666666666666,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,132,-0.08008589059068327,,,10,0.9,9,70.0,60.0,10,0,1.0,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,133,0.05696111875269999,,,10,1.0,10,70.0,60.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,134,0.04661638045955757,,,10,0.9,9,40.0,30.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,135,-0.3542309391676056,,,10,1.0,10,80.0,50.0,10,0,0.4,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,136,1.0460269543005964,,,8,0.0,0,20.0,25.0,8,0,0.625,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,139,0.10973709926577374,,,10,1.0,10,80.0,70.0,10,0,0.5,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,140,1.5572408732114258,,,10,0.1,1,20.0,10.0,10,0,0.9,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,141,1.3470452578039744,,,10,0.1,1,20.0,0.0,10,0,0.9,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,142,1.51608708544288,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,144,-0.5052523251340795,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,145,1.2566468622992026,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,146,2.854566939246006,,,10,0.1,1,10.0,0.0,10,0,0.9,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,147,0.19077748630389119,,,10,0.7,7,60.0,50.0,10,0,0.5,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,148,0.4572860300328637,,,9,0.6666666666666666,6,40.0,44.0,9,0,0.6666666666666666,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,149,2.3876418386151865,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,150,0.5139012968258228,,,10,0.7,7,60.0,50.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,151,-1.114870837121379,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,152,-0.017798356007217464,,,10,1.0,10,65.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,153,-0.15342915204065843,,,10,1.0,10,80.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,154,0.12812388203051506,,,10,0.8,8,40.0,30.0,10,0,0.5,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,155,0.18358486176603903,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,156,0.22943201666026333,,,10,1.0,10,60.0,50.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,157,0.2612629504408616,,,10,0.7,7,60.0,50.0,10,0,0.7,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,158,-0.07363953084419642,,,10,1.0,10,65.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,159,0.09337375327067261,,,10,0.9,9,65.0,60.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,160,0.8354428231209634,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,161,-1.2789401815859374,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,162,-1.2073180326134951,,,10,1.0,10,90.0,80.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,163,-0.4748176084568726,,,10,1.0,10,80.0,60.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,164,-0.34804546678932147,,,10,1.0,10,80.0,60.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,165,0.5659524334319868,,,10,0.6,6,40.0,50.0,10,0,0.4,2,True,True,False
