country,period,treatment,theta,theta_star,z,benefit,n_agents,n_join,join_fraction,n_valid,n_api_error,n_unparseable,join_fraction_valid,api_error_rate,unparseable_rate,coup_success,theoretical_attack,direction_transform,degrade_messages,no_peer_messages,beliefs_include_messages,belief_order,second_order_order,message_stage_context,decision_context,message_bundle_mode,message_source_country,message_source_period
3,4,communication,-1.6812008639697906,0.1967355421114654,-0.11363209060208387,0.24492001380044315,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999999678566608,logistic,False,False,False,post,post,full,none,live,,
3,5,communication,-0.041952255361718704,0.18128735036909693,-0.17560136124324333,0.22142976592681937,25,0,0.0,25,0,0,0.0,0.0,0.0,True,0.43394549247746683,logistic,False,False,False,post,post,full,none,live,,
3,6,communication,0.01838157184364947,0.2682119992393246,-0.13917384337197375,0.3665159840835391,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.5849364216523588,logistic,False,False,False,post,post,full,none,live,,
3,7,communication,-0.46947969969262837,0.35993495524618485,-0.1562481344715905,0.5623412154691634,25,14,0.56,25,0,0,0.56,0.0,0.0,True,0.991937696421881,logistic,False,False,False,post,post,full,none,live,,
3,8,communication,0.06666074872982564,0.2868858242255397,-0.16402600678308113,0.4022999878160805,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.5681153760495455,logistic,False,False,False,post,post,full,none,live,,
3,9,communication,0.9393546834028736,0.3059181667667196,-0.14129534803206695,0.44075230343033733,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.004410573591996001,logistic,False,False,False,post,post,full,none,live,,
4,0,communication,-1.8247689383797143,0.3805972200588379,-0.5663587361557583,0.614458366000539,25,23,0.92,25,0,0,0.92,0.0,0.0,True,0.999999999999088,logistic,False,False,False,post,post,full,none,live,,
4,1,communication,0.4306022386304599,0.26477997580741214,-0.5422241299429931,0.36013705706423216,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.1187182020468685,logistic,False,False,False,post,post,full,none,live,,
4,2,communication,-0.08047222284496436,0.3191060325601213,-0.6050756778424564,0.4686574530245014,25,0,0.0,25,0,0,0.0,0.0,0.0,True,0.8055812338918473,logistic,False,False,False,post,post,full,none,live,,
4,3,communication,-0.35413738835518854,0.31522943692695915,-0.6201777029323647,0.46034314838579776,25,1,0.04,25,0,0,0.04,0.0,0.0,True,0.9599530645453057,logistic,False,False,False,post,post,full,none,live,,
4,4,communication,-0.5778719720228035,0.2884899529024782,-0.5184375719999875,0.40546153083757774,25,4,0.16,25,0,0,0.16,0.0,0.0,True,0.990098814714793,logistic,False,False,False,post,post,full,none,live,,
4,5,communication,0.35198165298987594,0.3756942885219892,-0.5113851892595977,0.6017793552337569,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.40603097502568747,logistic,False,False,False,post,post,full,none,live,,
4,6,communication,-1.7688240957665453,0.4070841087630698,-0.5503832682808395,0.6865798585931275,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999999999988745,logistic,False,False,False,post,post,full,none,live,,
4,7,communication,-0.40341560260899617,0.3616403348861514,-0.6845612836668417,0.5665150144184853,25,0,0.0,25,0,0,0.0,0.0,0.0,True,0.9859579208362211,logistic,False,False,False,post,post,full,none,live,,
4,8,communication,1.0496481789295768,0.3600737466416903,-0.546741174581105,0.5626800662608173,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.003943806938969871,logistic,False,False,False,post,post,full,none,live,,
4,9,communication,0.12387082322249598,0.44971766296219345,-0.5382176615477602,0.8172489514801491,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.8314173848046178,logistic,False,False,False,post,post,full,none,live,,
5,0,communication,0.6887600693395075,0.3935515991549115,-0.13463375528269844,0.6489449038145629,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.10490239453905148,logistic,False,False,False,post,post,full,none,live,,
5,1,communication,0.4838001070348176,0.3769746577741575,-0.17459796333702313,0.6050711459462699,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.2515815975978912,logistic,False,False,False,post,post,full,none,live,,
5,2,communication,-1.4083084673069568,0.4610726004272556,-0.23662042734327618,0.8555375005850303,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999999995702715,logistic,False,False,False,post,post,full,none,live,,
5,3,communication,-0.5228978995795164,0.4229136778373749,-0.20894108204155237,0.7328430108211718,25,9,0.36,25,0,0,0.36,0.0,0.0,True,0.9984530953805446,logistic,False,False,False,post,post,full,none,live,,
5,4,communication,0.6179135412076923,0.4434078939539065,-0.1743814716310326,0.7966478308572817,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.23452672763790838,logistic,False,False,False,post,post,full,none,live,,
5,5,communication,-0.6675780703442006,0.373542276274262,-0.2483496553715244,0.5962769108387562,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9991778029645381,logistic,False,False,False,post,post,full,none,live,,
5,6,communication,-0.1612310581942123,0.4069712743919394,-0.21593557684066322,0.6862589564690182,25,0,0.0,25,0,0,0.0,0.0,0.0,True,0.9514083227643844,logistic,False,False,False,post,post,full,none,live,,
5,7,communication,-0.38424549720081885,0.3917674646245129,-0.32207303824002254,0.644108037368732,25,3,0.12,25,0,0,0.12,0.0,0.0,True,0.989611007139535,logistic,False,False,False,post,post,full,none,live,,
5,8,communication,1.1988555513517767,0.4330790321281727,-0.18643142304729762,0.763914296121229,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.003252969130530735,logistic,False,False,False,post,post,full,none,live,,
5,9,communication,-1.2474007247227714,0.3680920033046479,-0.1687141773526827,0.5825088545003934,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999997768460847,logistic,False,False,False,post,post,full,none,live,,
6,0,communication,1.7668876390777277,0.31655134892784603,0.5151951510805693,0.46316771337723617,25,0,0.0,25,0,0,0.0,0.0,0.0,False,5.4268293280565315e-08,logistic,False,False,False,post,post,full,none,live,,
6,1,communication,0.7190503874506322,0.1203198022431268,0.5495330052183044,0.13677675426812425,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0007644057295053554,logistic,False,False,False,post,post,full,none,live,,
6,2,communication,-0.5575574390229026,0.38154408980394783,0.5811712571576046,0.6169301376439225,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9976646618720691,logistic,False,False,False,post,post,full,none,live,,
6,3,communication,-0.6918698259344152,0.38113429329002424,0.5701353931855504,0.6158594492433855,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9994701495416335,logistic,False,False,False,post,post,full,none,live,,
6,4,communication,-0.015539871651605197,0.3369054802824187,0.5269422384932991,0.5080806284236976,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.7745436718060554,logistic,False,False,False,post,post,full,none,live,,
6,5,communication,1.767812946999427,0.30595170820184664,0.5916261832823713,0.4408219310059553,25,0,0.0,25,0,0,0.0,0.0,0.0,False,3.7195547063447846e-08,logistic,False,False,False,post,post,full,none,live,,
6,6,communication,0.659518448893795,0.3695869995642062,0.44513801840876566,0.5862617035319972,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.09690582398722097,logistic,False,False,False,post,post,full,none,live,,
6,7,communication,0.3278360461806628,0.3225127049795441,0.5703989399164509,0.47604243998377305,25,5,0.2,25,0,0,0.2,0.0,0.0,False,0.31617267361640466,logistic,False,False,False,post,post,full,none,live,,
6,8,communication,-1.172606868470039,0.2795344202902901,0.49858717438281885,0.38799136025751585,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999896055928782,logistic,False,False,False,post,post,full,none,live,,
6,9,communication,-1.6240584135066278,0.37458749039288736,0.518701556216214,0.5989446719385341,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999999998869122,logistic,False,False,False,post,post,full,none,live,,
7,0,communication,0.21755040359161792,0.5214876394606115,-0.23104988908947127,1.0898101751703562,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.857016726668265,logistic,False,False,False,post,post,full,none,live,,
7,1,communication,0.8974108470938624,0.46434316760469124,-0.17713295155061654,0.8668668810370203,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.06263094384025611,logistic,False,False,False,post,post,full,none,live,,
7,2,communication,-0.07808334393693972,0.5123565375368638,-0.20640654317763002,1.0506785735399784,25,1,0.04,25,0,0,0.04,0.0,0.0,True,0.9772018348898124,logistic,False,False,False,post,post,full,none,live,,
7,3,communication,0.14310858049611763,0.5115728999340735,-0.2015033298909345,1.0473884431576848,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.8956643526051791,logistic,False,False,False,post,post,full,none,live,,
7,4,communication,-0.6860327057477928,0.505215128229109,-0.1811966497785077,1.0210803867565448,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999661031345359,logistic,False,False,False,post,post,full,none,live,,
7,5,communication,2.0672430418014724,0.5213778135847906,-0.20721627931126982,1.0893306419616964,25,0,0.0,25,0,0,0.0,0.0,0.0,False,1.704809760779652e-07,logistic,False,False,False,post,post,full,none,live,,
7,6,communication,-0.747795959868124,0.5136397202622055,-0.16508271914809192,1.0560889563989841,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999887732156783,logistic,False,False,False,post,post,full,none,live,,
7,7,communication,-1.2840400590234076,0.5324429748412927,-0.1191458889837107,1.1387765474394496,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999999995778203,logistic,False,False,False,post,post,full,none,live,,
7,8,communication,-0.7317404624022519,0.47173159074818866,-0.21437613573227154,0.8929770974120977,25,17,0.68,25,0,0,0.68,0.0,0.0,True,0.999959370409164,logistic,False,False,False,post,post,full,none,live,,
7,9,communication,0.9279081666200821,0.46559840067447694,-0.0876619628239868,0.8712518848411313,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.051829086640877785,logistic,False,False,False,post,post,full,none,live,,
8,0,communication,0.20660443520489932,1.0,0.3995836291823668,-0.062393612420424155,25,2,0.08,25,0,0,0.08,0.0,0.0,False,0.0,logistic,False,False,False,post,post,full,none,live,,
8,1,communication,0.23890187027390458,1.0,0.4955138764991595,-0.13298490044530695,25,12,0.48,25,0,0,0.48,0.0,0.0,True,0.0,logistic,False,False,False,post,post,full,none,live,,
8,2,communication,0.2364184823270548,1.0,0.5160707728318551,-0.08210484825106928,25,9,0.36,25,0,0,0.36,0.0,0.0,True,0.0,logistic,False,False,False,post,post,full,none,live,,
8,3,communication,0.879318444127287,1.0,0.46129574219095104,-0.48157683494404946,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0,logistic,False,False,False,post,post,full,none,live,,
8,4,communication,1.4084262651557382,1.0,0.5556141451992453,-0.12101600463580996,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0,logistic,False,False,False,post,post,full,none,live,,
8,5,communication,-0.17834114535231127,1.0,0.5133902837097204,-0.2651314803231962,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.0,logistic,False,False,False,post,post,full,none,live,,
8,6,communication,-0.2268437246038405,0.07229431378478561,0.3855132686734738,0.07792807014013965,25,23,0.92,25,0,0,0.92,0.0,0.0,True,0.32211676580565146,logistic,False,False,False,post,post,full,none,live,,
8,7,communication,0.833819818352449,1.0,0.4679695216211582,-0.11479792468301452,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0,logistic,False,False,False,post,post,full,none,live,,
8,8,communication,-0.665262216655456,0.2610804029861414,0.4248693616921631,0.35332721454570487,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9928132416488766,logistic,False,False,False,post,post,full,none,live,,
8,9,communication,0.9461852813139977,1.0,0.46746095587571346,-0.05968931331290192,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0,logistic,False,False,False,post,post,full,none,live,,
9,0,communication,-1.2162548089205316,0.35491603098074237,-0.33994287856121813,0.5501857866974014,25,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999994281628032,logistic,False,False,False,post,post,full,none,live,,
9,1,communication,-0.5662207232657532,0.34589557505940827,-0.24886339132323232,0.5288078812352076,25,11,0.44,25,0,0,0.44,0.0,0.0,True,0.995902909086351,logistic,False,False,False,post,post,full,none,live,,
9,2,communication,-1.4437080972253535,0.324212539802474,-0.3112054619107345,0.4797551876853558,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999999729253001,logistic,False,False,False,post,post,full,none,live,,
9,3,communication,-0.3242725229238074,0.39478014067548567,-0.3934224803079878,0.6522921126813315,25,0,0.0,25,0,0,0.0,0.0,0.0,True,0.9834125650405623,logistic,False,False,False,post,post,full,none,live,,
9,4,communication,-0.9472244622209685,0.35096507753735795,-0.40199422844226995,0.5407491421350432,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.9999600303857135,logistic,False,False,False,post,post,full,none,live,,
9,5,communication,-1.7208676661183802,0.24599235529713048,-0.32334695978498346,0.32624650031773655,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999999978084313,logistic,False,False,False,post,post,full,none,live,,
9,6,communication,1.7098714753136601,0.3676337516251876,-0.3404515688090163,0.5813620707462013,25,0,0.0,25,0,0,0.0,0.0,0.0,False,7.461923434796553e-07,logistic,False,False,False,post,post,full,none,live,,
9,7,communication,-0.23359080222343712,0.2816062258316778,-0.35442995989970755,0.39199424599369725,25,1,0.04,25,0,0,0.04,0.0,0.0,True,0.87269990479048,logistic,False,False,False,post,post,full,none,live,,
9,8,communication,-0.4054006826915656,0.4050547908033283,-0.31028087293566176,0.6808270485113342,25,2,0.08,25,0,0,0.08,0.0,0.0,True,0.9930769905088331,logistic,False,False,False,post,post,full,none,live,,
9,9,communication,0.18727571001415771,0.2443920139633086,-0.3683605589937921,0.3234375740854613,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.30788424969425865,logistic,False,False,False,post,post,full,none,live,,
10,0,communication,0.008145851874818186,0.3906039842584606,-0.08456378714979453,0.6409690483177131,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.8406457146084858,logistic,False,False,False,post,post,full,none,live,,
10,1,communication,-0.6395399195405607,0.33139374519880005,-0.028341890674387485,0.49564858662193495,25,17,0.68,25,0,0,0.68,0.0,0.0,True,0.9974478576173105,logistic,False,False,False,post,post,full,none,live,,
10,2,communication,0.30975789335634546,0.3276854640707421,-0.11254911057548757,0.4873990469621823,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.3495429270638686,logistic,False,False,False,post,post,full,none,live,,
10,3,communication,1.8948080714823685,0.3610426791665621,-0.06649826849657607,0.5650497574636568,25,0,0.0,25,0,0,0.0,0.0,0.0,False,2.2728301653527804e-08,logistic,False,False,False,post,post,full,none,live,,
10,4,communication,-1.2289393728132485,0.24752142689684986,-0.1095732794987715,0.3289414951393167,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999887854037933,logistic,False,False,False,post,post,full,none,live,,
10,5,communication,-0.044266449094582515,0.42885551169273717,-0.08695716531603828,0.7508704372929581,25,1,0.04,25,0,0,0.04,0.0,0.0,True,0.918911106052969,logistic,False,False,False,post,post,full,none,live,,
10,6,communication,0.41260667534017503,0.34036523563644744,-0.0694483036520934,0.5159904450531019,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.2571130729389608,logistic,False,False,False,post,post,full,none,live,,
10,7,communication,0.05808745317518363,0.35933500981011385,-0.13006303633329683,0.5608781739479957,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.7401868862062166,logistic,False,False,False,post,post,full,none,live,,
10,8,communication,-1.3672097840268496,0.27643243840081555,-0.011836595040632197,0.3820409496935734,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999994837336283,logistic,False,False,False,post,post,full,none,live,,
10,9,communication,0.465228516769467,0.4892494201250551,0.0325074925151566,0.957902818719943,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.5211813371918963,logistic,False,False,False,post,post,full,none,live,,
11,0,communication,0.972950949618518,0.49153564101110725,0.015696390177305227,0.9667061856381653,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.05198160466419025,logistic,False,False,False,post,post,full,none,live,,
11,1,communication,0.182023782043416,0.5046624183537314,0.0533601985436739,1.0188252154752144,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.8615145915942439,logistic,False,False,False,post,post,full,none,live,,
11,2,communication,1.4735960183394703,0.40042578806877943,0.0009856946333235382,0.6678502512291402,25,0,0.0,25,0,0,0.0,0.0,0.0,False,6.420735293036567e-05,logistic,False,False,False,post,post,full,none,live,,
11,3,communication,-0.3133001425264097,0.4582872286005876,-0.029884226396739103,0.8459967215037029,25,9,0.36,25,0,0,0.36,0.0,0.0,True,0.9931914430495192,logistic,False,False,False,post,post,full,none,live,,
11,4,communication,1.345992363834156,0.37040238315474133,0.03577848091216656,0.5883160501952442,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.00016999510830349347,logistic,False,False,False,post,post,full,none,live,,
11,5,communication,0.9561004731302678,0.4295259053861197,0.008301655982360365,0.7529279759440084,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.02662858030059055,logistic,False,False,False,post,post,full,none,live,,
11,6,communication,0.4777463957215538,0.5270877905301162,0.08214308770620982,1.1145573744458006,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.591895099153166,logistic,False,False,False,post,post,full,none,live,,
11,7,communication,-0.4745430703122526,0.4082445016091516,0.022519541749964327,0.6898871285848371,25,13,0.52,25,0,0,0.52,0.0,0.0,True,0.9966415369215937,logistic,False,False,False,post,post,full,none,live,,
11,8,communication,1.0258488683077855,0.5205124769834185,0.005862639831546924,1.085560003123206,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.05123294131707568,logistic,False,False,False,post,post,full,none,live,,
11,9,communication,0.513278408322604,0.4115843480970614,0.000696923393229195,0.6994789257661587,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.2869042099309884,logistic,False,False,False,post,post,full,none,live,,
12,0,communication,-0.5063964221872215,0.509142245436447,0.1303885801408973,1.0372500805027551,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9996728520112579,logistic,False,False,False,post,post,full,none,live,,
12,1,communication,1.1109383145998788,0.4755123266661141,0.13423655426426703,0.9066225019999767,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.014647023145806026,logistic,False,False,False,post,post,full,none,live,,
12,2,communication,0.4653264134630257,0.4300102763261568,0.12734631668688517,0.754417594679681,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.3843527958566416,logistic,False,False,False,post,post,full,none,live,,
12,3,communication,0.25969086474076775,0.4637891932286395,0.17934229278867247,0.8649381686676794,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.7222154949694796,logistic,False,False,False,post,post,full,none,live,,
12,4,communication,0.02179086708811903,0.4680386092813905,0.18732284814079025,0.879835675008542,25,7,0.28,25,0,0,0.28,0.0,0.0,True,0.9203294789052014,logistic,False,False,False,post,post,full,none,live,,
12,5,communication,0.5205134549387171,0.5616222278066515,0.08532034405510641,1.2811375563059926,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.6148997615896021,logistic,False,False,False,post,post,full,none,live,,
12,6,communication,1.7218149908506255,0.49792009258131015,0.16863378848356092,0.9917148350772165,25,0,0.0,25,0,0,0.0,0.0,0.0,False,2.2051392274215683e-05,logistic,False,False,False,post,post,full,none,live,,
12,7,communication,0.6275879101988574,0.5053373766395146,0.14644296679777719,1.0215798663066764,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.3467452778110645,logistic,False,False,False,post,post,full,none,live,,
12,8,communication,1.4286463091095603,0.49604003506778344,0.16688499814151453,0.9842846050965608,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0009085194708477011,logistic,False,False,False,post,post,full,none,live,,
12,9,communication,-0.1989975701264936,0.5626012113365135,0.028157849381112182,1.2862431856649514,25,3,0.12,25,0,0,0.12,0.0,0.0,True,0.9964935403407587,logistic,False,False,False,post,post,full,none,live,,
13,0,communication,-0.3733655676315416,1.0,0.0723715697629789,-0.15587021465804862,25,15,0.6,25,0,0,0.6,0.0,0.0,True,0.0,logistic,False,False,False,post,post,full,none,live,,
13,1,communication,2.4382906786440643,0.08678264003111787,-0.050820413519632124,0.09502955576104573,25,0,0.0,25,0,0,0.0,0.0,0.0,False,1.8031747625302534e-20,logistic,False,False,False,post,post,full,none,live,,
13,2,communication,-0.03179180107879058,1.0,0.002515195890999397,-0.03248509036273047,25,2,0.08,25,0,0,0.08,0.0,0.0,True,0.0,logistic,False,False,False,post,post,full,none,live,,
