analyst_model,corpus,arm,country,period,theta,theta_star,coup_success,n_senders_shown,jf_true_shown,n_join_true_shown,fall_est,join_pct_est,n_sender_parsed,n_sender_imputed_p,sender_accuracy,n_top5_join_true,parse_ok_fall,parse_ok_join_pct,api_error
qwen/qwen3.7-plus,coded,direct,0,66,0.002047245116519861,,,25,,,25.0,20.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,0,67,0.19912591120277973,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,0,72,0.1459290444649118,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,0,73,-0.07512034177843246,,,25,,,45.0,12.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,0,79,0.11829332190703977,,,25,,,45.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,0,81,0.204764055985576,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,0,92,0.44135803298105475,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,0,99,-0.21119285039281482,,,25,,,60.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,0,0.7097084955846482,,,25,,,35.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,2,0.7050103806377809,,,25,,,15.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,3,0.09850675372657325,,,25,,,25.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,7,0.3214726599226475,,,25,,,40.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,9,0.6746305465806953,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,12,-0.03445654250814667,,,25,,,35.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,15,0.4666387097257315,,,25,,,65.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,18,0.5443413106885528,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,20,0.5135375428960786,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,27,0.37272283123230654,,,25,,,5.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,34,-0.2461228574997305,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,35,0.5798565630410358,,,25,,,5.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,37,0.0104126918954347,,,25,,,25.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,39,0.21072481288007028,,,25,,,5.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,41,-0.15674835392742392,,,25,,,20.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,46,0.0773370810444598,,,25,,,5.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,49,0.6823929951308491,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,53,-0.006871751601938314,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,60,0.71166011342406,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,68,0.34830548154204466,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,74,0.18946977745384774,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,76,0.1296548184299524,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,80,0.2918379165754036,,,25,,,15.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,81,0.7007996031097755,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,83,0.4999254424733883,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,84,0.03625952837367541,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,87,-0.1312668054810563,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,89,-0.21896900623981863,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,93,-0.09091708218143274,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,95,-0.1331257861804177,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,1,97,-0.1064911802772146,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,2,-0.17756057974176928,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,4,-0.11950279292547811,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,8,0.5250375428876748,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,11,0.012878055101407437,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,13,0.22809404067098016,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,15,0.4989038848058872,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,18,-0.18377683534002567,,,25,,,35.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,20,0.3764416494594697,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,21,0.6154357721310123,,,25,,,35.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,24,0.08906799809997612,,,25,,,45.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,25,0.4551327308280778,,,25,,,40.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,28,0.22074725303244974,,,25,,,65.0,40.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,29,-0.19501938002503816,,,25,,,75.0,12.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,30,0.5969448793397747,,,25,,,35.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,37,0.5935826142998626,,,25,,,25.0,20.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,38,0.1685234523011029,,,25,,,30.0,12.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,39,0.4681297162184761,,,25,,,40.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,43,0.1143999673120683,,,25,,,75.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,44,0.33587922223102523,,,25,,,35.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,45,0.45676965007610315,,,25,,,30.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,47,0.39396541113490247,,,25,,,35.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,48,0.05619354774067603,,,25,,,75.0,28.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,49,0.6079707467095707,,,25,,,35.0,20.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,52,0.07487988603187345,,,25,,,60.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,53,0.11087722858129023,,,25,,,45.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,58,0.46667118941434327,,,25,,,40.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,60,0.11345338137809585,,,25,,,40.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,61,0.7432699756672471,,,25,,,15.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,62,0.06124330539612466,,,25,,,75.0,12.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,64,-0.02215981526837485,,,25,,,35.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,65,0.6299589623288728,,,25,,,35.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,67,-0.021979422070031118,,,25,,,65.0,12.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,69,0.2920053153765646,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,70,-0.13242428212494806,,,25,,,65.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,71,0.1518718306235447,,,25,,,35.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,72,0.17952405489817908,,,25,,,65.0,44.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,73,0.15629039808910933,,,25,,,35.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,74,0.734922239709583,,,25,,,20.0,12.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,77,0.6717191778685245,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,80,-0.007343945125635909,,,25,,,65.0,36.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,87,0.6844605735853094,,,25,,,35.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,89,0.7459232194736651,,,25,,,40.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,90,0.24038326191693804,,,25,,,65.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,92,0.19103558328477038,,,25,,,35.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,96,0.017026801051746143,,,25,,,75.0,12.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,98,0.6136148889110775,,,25,,,35.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,2,99,0.4649215252342954,,,25,,,40.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,0,0.6227198878386024,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,4,0.13709783129675548,,,25,,,30.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,5,0.33417649738301536,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,10,0.2809796306451474,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,11,0.05993024440180317,,,25,,,30.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,17,0.2533439080872754,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,19,0.33981464216581164,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,21,-0.09305664507358449,,,25,,,65.0,40.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,23,0.3449079296624418,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,25,-0.06998678485083454,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,33,0.14658206312445585,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,42,-0.17805916851588438,,,25,,,35.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,44,0.13879069015459988,,,25,,,15.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,51,0.045133062428964726,,,25,,,15.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,55,-0.24395732772225792,,,25,,,40.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,57,-0.09219359574652888,,,25,,,30.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,59,0.6972592799015318,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,63,-0.0389635738429452,,,25,,,35.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,65,0.2892335209119923,,,25,,,15.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,72,0.4342875976996572,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,77,0.30941291837822393,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,83,0.48227006131403494,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,84,-0.22973530756872873,,,25,,,35.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,86,-0.03869230987653598,,,25,,,35.0,28.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,87,0.5904713347555937,,,25,,,10.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,90,0.5868782100737591,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,91,0.6978137889284162,,,25,,,5.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,93,0.6124477930576037,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,97,0.6749942937443512,,,25,,,5.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,3,99,0.4944457548763822,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,0,-0.19120323304437575,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,1,0.2839733571106892,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,2,0.6082873743407289,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,3,-0.1705659009515738,,,25,,,35.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,5,-0.13617038636590195,,,25,,,45.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,6,0.24101815924157466,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,7,-0.13408209591449918,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,12,0.05700817738982508,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,16,0.47469615702135903,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,19,0.619705149917975,,,25,,,15.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,20,0.07416335063394715,,,25,,,45.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,22,0.5656591305199106,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,23,0.04532240633021847,,,25,,,30.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,26,0.6555059841637736,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,31,0.015633117402699306,,,25,,,75.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,33,0.2872954524807749,,,25,,,35.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,35,0.18706915915584837,,,25,,,30.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,38,-0.20935736819480283,,,25,,,70.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,39,-0.01608755252094815,,,25,,,35.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,41,-0.16855141903281493,,,25,,,40.0,32.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,48,-0.017022129342279507,,,25,,,65.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,53,0.27371555755758736,,,25,,,40.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,55,0.6290270544324331,,,25,,,10.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,56,-0.05889526543642284,,,25,,,45.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,60,0.7063599712688271,,,25,,,5.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,62,0.12066578983322147,,,25,,,35.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,65,0.040697365909368274,,,25,,,65.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,66,0.6662883502370616,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,67,0.4327402177381652,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,69,0.026779658181107835,,,25,,,65.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,72,0.4075080588164729,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,73,0.3290648958745121,,,25,,,20.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,74,0.3055384783832902,,,25,,,35.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,77,-0.18076258644278512,,,25,,,75.0,24.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,79,0.17678960445614028,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,83,0.284202690414833,,,25,,,30.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,89,0.3046548958741817,,,25,,,15.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,97,0.044010109614169,,,25,,,80.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,98,0.3181857434068376,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,4,99,-0.17245031522155885,,,25,,,35.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,5,2,0.2098541527067136,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,5,9,-0.1014345049435218,,,25,,,15.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,5,10,0.5781973932089678,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,5,15,0.1242872294965518,,,25,,,15.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,5,19,-0.08825241374554949,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,6,2,0.41695986893235504,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,6,3,0.4136756479396345,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,6,4,0.3905216345944635,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,6,8,0.6110398586731064,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,6,9,-0.09110304477292062,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,6,12,0.041688764084765496,,,25,,,40.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,7,2,0.5575515736559986,,,25,,,15.0,16.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,7,4,-0.18953809111761583,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,7,8,-0.20180488007814468,,,25,,,15.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,7,9,0.4733427410096004,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,7,17,-0.0177918065287187,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,8,0,0.5345691859096775,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,8,5,0.48173033945599764,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,8,7,0.10144784293684792,,,25,,,15.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,8,11,0.07054260998766662,,,25,,,10.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,8,13,0.2808565910294194,,,25,,,20.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,8,16,0.016984934293725162,,,25,,,30.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,8,17,0.26259592760263983,,,25,,,15.0,4.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,9,0,0.2079064059758831,,,25,,,15.0,8.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,9,9,0.020972109496742886,,,25,,,30.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,9,10,-0.08545706101473888,,,25,,,25.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,9,14,0.7030311463785825,,,25,,,5.0,0.0,25,0,,,True,True,False
qwen/qwen3.7-plus,coded,direct,9,16,-0.16149930134943827,,,25,,,15.0,0.0,25,0,,,True,True,False
